Date,polarityNegG,polarityNegGF,polarityNegPT,polarityNegPTF,polarityNegT,polarityNegTF,polarityPosG,polarityPosGF,polarityPosPT,polarityPosPTF,polarityPosT,polarityPosTF,SimFilteredG,SimFilteredPT,SimFilteredT,SimFullG,SimFullPT,SimFullT
2019-01-18T00:00:00Z,4.4279593376004405,4.826358061582634,9.338974328649051,8.733661017321177,8.080504476501153,7.870966302003314,5.855622751951799,5.457224027969605,6.705801790753934,7.311115102081808,7.964271642901831,8.17380981739967,-0.18178783386737807,0.03735213902196941,0.11886437535227543,-0.21245367584828745,0.0863408835435341,0.18139395019647384
2019-01-19T00:00:00Z,3.769124190127263,4.0616595886443285,8.299479467589846,7.6985969022250575,7.205120360724968,6.975860344484084,4.873732952729879,4.581197554212814,5.748139580029202,6.34902214539399,6.842498686894079,7.071758703134964,-0.15191229414442017,0.014866856416046542,0.0695606252832085,-0.17883608065295883,0.05666392002942187,0.13006825165526512
2019-01-20T00:00:00Z,4.663407777518118,5.057134766534752,11.134517417641757,10.344836913154525,9.619159693678121,9.28461525006768,6.136592222481882,5.742865233465248,7.345482582358244,8.135163086845475,8.860840306321878,9.19538474993232,-0.1930835700666602,-0.0020728974135965908,0.06440413801403283,-0.22728704909747077,0.04043676467282062,0.11783360909375538
2019-01-21T00:00:00Z,4.026425774946172,4.30888204754708,8.434916702798981,7.804067771110868,7.365912780238461,7.111860990812501,5.35539240687201,5.072936134271102,6.001446933564655,6.632295865252768,7.070450856125175,7.324502645551136,-0.12299734202056588,0.04216533274028794,0.08622519555004737,-0.17473572382386646,0.09877667179538781,0.18070285652932422
2019-01-22T00:00:00Z,4.152941494182391,4.497401203227956,8.416610063380283,7.8864753946807795,7.339687970617141,7.193890122169937,5.376470270523491,5.032010561477926,6.210840917011874,6.740975585711377,7.287763009775016,7.4335608582222195,-0.16878058984480734,0.030485728807634678,0.10112604595096333,-0.20715262597284842,0.10442856011678173,0.21299482008939186
2019-01-23T00:00:00Z,3.8312927543024067,4.1292689093565995,8.255709384832723,7.7091285409443016,7.207822236036984,7.030000109029212,4.936823187726579,4.638847032672386,5.7153051079209,6.2618859518093215,6.763192256716639,6.941014383724411,-0.1502428399442405,0.013415506363116858,0.06906936167781932,-0.18190494781929914,0.07362971268382595,0.16403813723742613
2019-01-24T00:00:00Z,3.711870243923334,4.014722198401937,9.043935333624681,8.44658859889909,7.907267862216799,7.7010941828313495,4.909751377698288,4.6068994232196845,6.226334936645589,6.8236816713711805,7.363002408053471,7.569176087438921,-0.1576414860357833,-0.011634402650507511,0.02124113524568317,-0.18036614396825054,0.05984283889548426,0.13115163044659015
2019-01-25T00:00:00Z,3.9819039604237165,4.303491696294822,9.123693724274533,8.51040314158953,7.9562336964036735,7.717065747512196,5.27450629598654,4.952918560115434,6.363485762904953,6.976776345589957,7.530945790775814,7.770113739667291,-0.16204888733870002,0.010822914161286803,0.053111089331955325,-0.1921052883514266,0.06590357650756118,0.14058139866324593
2019-01-26T00:00:00Z,3.742142285566744,4.027903164681797,8.238661690514503,7.650073651069421,7.144565134345338,6.9274268523356115,4.829286285861828,4.543525406746774,5.618481166628355,6.207069206073435,6.71257772279752,6.929716004807245,-0.13219725656300663,0.003337714715499378,0.06768409481749092,-0.1662513698925546,0.03880797402814113,0.11702545225267715
2019-01-27T00:00:00Z,3.7995594612477688,4.103940272022365,10.626347483449592,9.895404661239189,9.170178151965962,8.856004179486558,4.919190538752231,4.614809727977635,6.561152516550408,7.292095338760811,8.017321848034037,8.331495820513442,-0.13929950164779595,-0.05784809967087148,-0.033495779480198946,-0.1624370376598432,-0.018091366956833405,0.005024496019934774
2019-01-28T00:00:00Z,4.199611656215853,4.565016137169141,7.73465803624138,7.272902314148729,6.773443356841308,6.654598948400664,5.447447167313558,5.08204268636027,5.951616473562541,6.413372195655193,6.912831152962613,7.031675561403258,-0.1933620813287392,0.06726397046393222,0.15339469527964555,-0.22182209059313612,0.13997811749606107,0.2641246774871973
2019-01-29T00:00:00Z,4.265242783527048,4.612583522176827,10.26581776601449,9.533705368756596,8.919204878911287,8.617009191153285,5.522992510590599,5.175651771940821,6.757711645750216,7.4898240430081096,8.104324532853418,8.406520220611421,-0.16282909419157357,-0.015433212374104333,-0.006842110574090409,-0.1983557097194316,0.03676423085678391,0.07735698398394285
2019-01-30T00:00:00Z,4.240802203216751,4.578206135771484,9.350121905522872,8.70304562944905,8.119681051756588,7.8837232300536995,5.576099205233953,5.23869527267922,6.5090330240545935,7.1561093001284135,7.739473877820877,7.9754316995237655,-0.16412286221025,0.02077383186199304,0.08702239480132837,-0.2010061421188255,0.07369591259706669,0.15839337758714472
2019-01-31T00:00:00Z,3.7245280960794727,4.033724702093032,9.636341972489092,8.92245722254053,8.36358101377085,8.049938955044835,4.895190213779682,4.585993607766123,6.265066478215133,6.978951228163696,7.537827436933377,7.85146949565939,-0.14644490758228154,-0.01626687993565895,-0.012566093865000818,-0.1732991840739947,0.0289306081810037,0.06609649166649871
2019-02-01T00:00:00Z,4.009255038098188,4.330261478434126,9.160606662167574,8.527904538929524,7.985573124609007,7.745721265765622,5.314688623873642,4.993682183537705,6.360520098395806,6.9932222216338555,7.535553635954374,7.7754054947977584,-0.15008936590773522,0.014751112275289718,0.0666705340513372,-0.18531903535533256,0.061146008891976654,0.12905909279558928
2019-02-02T00:00:00Z,3.8464487955371744,4.172699510466808,9.472455233945182,8.862183203808785,8.202498566803339,7.961478493788066,4.918257086815767,4.592006371886133,6.331466334682269,6.941738364818666,7.601423001824113,7.842443074839385,-0.1730787364447407,-0.011023326027070868,0.02066502098771768,-0.19503023393264238,0.04732128291936123,0.0996863264596236
2019-02-03T00:00:00Z,3.850451591354699,4.199325121274933,13.777423040453987,12.757378664925561,11.65999429326911,11.106368876050983,5.072625331722224,4.72375180180199,7.568730805699859,8.588775181228286,9.686159552884735,10.239784970102864,-0.13716888547181924,-0.14699295944759733,-0.21734251744818173,-0.16206458064936288,-0.17229387684775424,-0.31480589257322655
2019-02-04T00:00:00Z,4.019495247843491,4.304833618213124,9.878612609897413,9.118521833613068,8.591278200768096,8.232959368330523,5.266219037870795,4.980880667501162,6.299958818674016,7.06004959495836,7.587293227803332,7.945612060240906,-0.119631427193831,-0.018719350338893926,-0.012977470778421969,-0.16813606605112208,0.016604355487091507,0.041476482988508624
2019-02-05T00:00:00Z,3.8115370366849053,4.100153915279111,9.258942419798144,8.561653613345126,8.011456578563461,7.691329561649937,5.043884650062083,4.755267771467877,6.162744327189809,6.860033133642826,7.410230168424491,7.730357185338015,-0.12834983718917908,0.0016464816811248208,0.03027609807770987,-0.1696344526257337,0.034499909172209624,0.07687846429288867
2019-02-06T00:00:00Z,3.492310660944666,3.7886790576231824,9.189776747095,8.567028129433846,7.925112922961165,7.6735080606654185,4.538939339055334,4.242570942376817,6.070639919571668,6.693388537232821,7.335303743705502,7.586908606001248,-0.1305567155308272,-0.014996566889758403,-0.003147787317548116,-0.16302871620453138,0.02763104938217848,0.053424045504644246
2019-02-07T00:00:00Z,3.991563544899874,4.2764251683486405,9.373099335800823,8.69949001709534,8.156005433106948,7.884828850402316,5.147325343989015,4.862463720540248,6.33523399753251,7.008843316237995,7.552327900226385,7.823504482931017,-0.14325653814433556,0.00472959699201848,0.04707538611307638,-0.18439701852672444,0.05888230494106406,0.1273548873150967
2019-02-08T00:00:00Z,4.0461861265797054,4.367071644526917,8.322688865144642,7.749680603924566,7.257419632715856,7.052213687439562,5.282172082375519,4.961286564428306,5.886266358735956,6.459274619956031,6.951535591164741,7.156741536441035,-0.14689855189253606,0.026144191716484876,0.08260512164744378,-0.18335409875004766,0.06108121486969187,0.13186295140809812
2019-02-09T00:00:00Z,4.359912965957744,4.758151742736341,9.051291373080693,8.436412541149892,7.811327408958846,7.5794914845290196,5.7859203673755895,5.387681590596993,6.261208626919307,6.876087458850107,7.501172591041154,7.7330085154709804,-0.18339019783938634,0.03680039015034348,0.13548998269659487,-0.20769467798908092,0.06590416427976854,0.16577709409149843
2019-02-10T00:00:00Z,4.319666573607954,4.595282880665127,10.613266265795803,9.833863965179756,9.134352936533542,8.764665271857726,5.632714378772999,5.357098071715826,6.862924210394674,7.642326511010721,8.341837539656934,8.71152520433275,-0.13025081841165417,-0.01910158109273295,0.03106524287463814,-0.191279571287347,0.005192077411131445,0.04264927393105072
2019-02-11T00:00:00Z,4.3143497285340855,4.601480864677886,10.028778827051623,9.228724586960713,8.69642991672339,8.322779481975486,5.618983604799247,5.331852468655447,6.548998950726156,7.349053190817066,7.881347861054388,8.254998295802292,-0.12558791453993298,-0.010132360504398322,0.004244573972532079,-0.1749643002808146,0.02308124264309461,0.06267321701412958
2019-02-12T00:00:00Z,3.972360766809824,4.268922975052431,9.877762325567742,9.132541974315735,8.575698742187118,8.24370833460431,5.196470402021345,4.899908193778738,6.667692219886804,7.41291257113881,7.969755803267428,8.301746210850236,-0.14601233341189795,-0.003056657588771129,0.02341857148610645,-0.1880314220443197,0.05356209535234086,0.11802955765255507
2019-02-13T00:00:00Z,4.35864136639139,4.733370157688574,10.089652169466135,9.39049060592186,8.776132152326047,8.509760766506556,5.64135863360861,5.266629842311426,6.910347830533865,7.609509394078141,8.223867847673953,8.490239233493444,-0.1787971372932326,0.013481858069955652,0.06258933748787898,-0.21154913080617976,0.06693155341909464,0.1502532553105211
2019-02-14T00:00:00Z,3.931586554236321,4.257117382300418,9.73242835530956,9.03593488878577,8.445337503837072,8.134385826340816,5.1684134457636794,4.842882617699582,6.317571644690441,7.01406511121423,7.604662496162928,7.9156141736591845,-0.14657104456676454,-0.017098510329164287,0.007643241337467141,-0.18325802257235638,0.017240567278862567,0.06543303801253716
2019-02-15T00:00:00Z,3.918266153894357,4.235842226690251,9.55229988383508,8.84186034016481,8.318519832377744,7.999964922898553,5.167099699764179,4.849523626968286,6.4720903600673605,7.182529903737628,7.705870411524694,8.024425321003886,-0.14625077566309602,-8.509741784440184e-4,0.03466156800107422,-0.1794406051186941,0.04129991155317428,0.11245241447106806
2019-02-16T00:00:00Z,3.639866567085982,3.9213180297096173,8.993003687939982,8.354445514572657,7.7192111276540345,7.413839657018231,4.754870275019281,4.4734188123956455,5.717522627849491,6.356080801216818,6.991315188135439,7.296686658771242,-0.13264205886518843,-0.027507562026023422,0.014275193488709394,-0.16096042502553565,-0.013695607733083544,0.022998082789479242
2019-02-17T00:00:00Z,3.9920835698882122,4.287353173620307,9.738085368632952,9.020631372296997,8.379763883469526,8.060462795861518,5.3650592872546445,5.06978968352255,6.261914631367048,6.979368627703004,7.620236116530475,7.939537204138481,-0.11090928062399999,-0.01979396695141568,0.019956273421197563,-0.16154113689320132,-0.007864299423359707,-0.003803325797326326
2019-02-18T00:00:00Z,4.6422419408982405,5.01836002024836,9.908437914625429,9.157916063339327,8.64647216314129,8.33634415510069,6.031227446856861,5.655109367506742,6.744623309864367,7.495145161150469,8.006589061348507,8.316717069389105,-0.18248290822153337,0.0224792531860774,0.0781253277224399,-0.22282019550592383,0.06966903305800638,0.15898328890631988
2019-02-19T00:00:00Z,4.14503238719509,4.442993282425972,10.393494920990596,9.620743520267132,9.060724365890623,8.707708327566765,5.45874119771057,5.160780302479688,6.776316399764122,7.549067800487585,8.109086954864093,8.462102993187953,-0.1343196766039344,-0.003893991279486242,0.023873927597282494,-0.18699707911204294,0.027871588323102273,0.07731253410378348
2019-02-20T00:00:00Z,3.7215482453391484,4.0150365385961555,8.09724616435967,7.522844511486562,7.017915353509872,6.781942113792309,4.948554847444356,4.65506655418735,5.459454866568166,6.033856519441273,6.5387856774179625,6.774758917135526,-0.1286191962022894,0.006335568992048824,0.06217915427970877,-0.16517556041143436,0.041431573053421204,0.11437055075934435
2019-02-21T00:00:00Z,3.9751593757123023,4.286242688012256,10.600161986668258,9.780122776619523,9.153162290695407,8.733138972206358,5.254198422452835,4.943115110152881,6.647544435350091,7.467583645398825,8.094544131322941,8.51456744981199,-0.14219307852850696,-0.018900327852553904,0.00704577268302891,-0.17904373426807826,-0.00298234748725543,0.024563156869758577
2019-02-22T00:00:00Z,4.215966883364736,4.586047574941088,9.550932684523884,8.893991411832715,8.32120809305311,8.071420339370592,5.555962941196667,5.185882249620316,6.712225210212958,7.369166482904126,7.941949801683732,8.19173755536625,-0.16700197417692114,0.017424953979997587,0.0458272643899814,-0.1979387297031277,0.08292878581954724,0.161706080929766
2019-02-23T00:00:00Z,3.5077768666146643,3.810564132732267,8.548920078624052,7.972308455497045,7.410496891627557,7.2007164193242765,4.698105486326512,4.395318220208909,5.862844627258301,6.439456250385308,7.001267814254796,7.211048286558077,-0.14243706928550381,0.0054521401459642,0.04307906545452994,-0.17709915844866136,0.04110709580190802,0.10101025356783
2019-02-24T00:00:00Z,3.578748430539139,3.847402690875772,10.141669952306772,9.316297809771337,8.687551891749436,8.25755701364887,4.754584902794194,4.485930642457562,6.024996714359895,6.850368856895329,7.479114774917231,7.909109653017795,-0.08906964136599398,-0.06027205556395036,-0.019666119880068465,-0.14717818739741714,-0.11191765684879469,-0.11326639098060452
2019-02-25T00:00:00Z,4.393506471641954,4.715431599910873,10.61848689953028,9.825161678394473,9.1720584477382765,8.815434467992883,5.695382417246934,5.373457288978016,6.6926242115808305,7.485949432716638,8.139052663372834,8.495676643118228,-0.12749258894839488,-0.02658424703863226,-0.022536295464068958,-0.17913539424549993,0.009514141606517779,0.044078712688728046
2019-02-26T00:00:00Z,3.7384442920833516,4.044228607968067,9.424849955619905,8.636711040821043,8.17303996268443,7.752766836166255,4.953045069618776,4.64726075373406,5.936852172039669,6.724991086838532,7.188662164975146,7.60893529149332,-0.13512484510733258,-0.008871972964081416,0.019142861060701795,-0.17278491993951625,-0.002229109920081695,0.032032846803921114
2019-02-27T00:00:00Z,3.4794481603420566,3.7281485816286564,9.443331123752236,8.626487265791539,8.2034817110155,7.742167429473259,4.59346850632461,4.34476808503801,5.75458554291443,6.571429400875127,6.994434955651166,7.455749237193407,-0.10775917799613054,-0.017269138364925975,-0.001109956733374068,-0.1493627850412113,-0.007876582345457878,0.027395632654653262
2019-02-28T00:00:00Z,3.7454663932147967,4.047396305592247,9.787831781608778,9.000929751190583,8.492596146256076,8.093920182396554,4.928690910155989,4.62676099777854,6.144752488054144,6.931654518472338,7.439988123406844,7.838664087266367,-0.14209911987718962,-0.006938832098446616,0.015300701319638557,-0.17454780564866432,0.015139055727438504,0.04644533651313521
2019-03-01T00:00:00Z,3.663682211209042,3.9174116695400834,8.320789999094595,7.678273022599987,7.189107418029757,6.901557652987529,4.876000328473498,4.622270870142456,5.441114762810167,6.083631739304775,6.5727973438750045,6.8603471089172325,-0.11438148664404636,8.011384630060894e-4,0.05203312257916957,-0.15843731404576952,0.009820368120423062,0.053651649702233295
2019-03-02T00:00:00Z,3.6156709525481947,3.9001234980717454,8.613966680898901,7.990474999869089,7.410880561356495,7.115894049816498,4.799423387074447,4.5149708415508965,5.631316337969023,6.254808018998836,6.8344024575114295,7.129388969051426,-0.11169875025964213,-0.003720640400968783,0.04030694712657246,-0.1496929241157888,0.010848121627184263,0.0598193483944593
2019-03-03T00:00:00Z,2.459668492652213,2.6634390184719177,5.9604970437636755,5.463461713136146,5.1174560073537325,4.8498122668897485,3.415331507347787,3.2115609815280823,3.7895029562363245,4.286538286863854,4.6325439926462675,4.9001877331102515,-0.06827384637760722,-1.6592204040524714e-4,0.049055848576708624,-0.10220869206195168,-0.014454712588131928,0.01789555056412046
2019-03-04T00:00:00Z,4.255170054663164,4.591522671453605,9.514064018286986,8.860900709493556,8.192979406530418,7.931825200829741,5.452147018507567,5.115794401717126,6.290814030493502,6.943977339286931,7.61189864225007,7.8730528479507464,-0.1667656826642996,-0.008517510119231901,0.018566415966175566,-0.20707934876660455,0.03561648760798924,0.0814459500340953
2019-03-05T00:00:00Z,4.106518886022527,4.380962610759657,11.044387296957376,10.124405453285375,9.607172090076206,9.129878531224339,5.316558037054396,5.042114312317266,6.891510138940059,7.811491982612061,8.32872534582123,8.806018904673097,-0.12732688661713784,-0.03004649685759056,-7.141580582438258e-4,-0.17611557642008518,-0.0021713278983361275,0.04459558443966516
2019-03-06T00:00:00Z,3.3445401936698964,3.614804233107943,9.140400322492047,8.47230163803872,7.90401359407788,7.5984308842477395,4.4173645682348655,4.147100528796819,5.71674253465081,6.384841219104136,6.953129263064977,7.258711972895118,-0.11576421064692748,-0.03355816071215456,-0.01018522431021305,-0.14902630626713886,-0.01585597251773332,0.008409002741843042
2019-03-07T00:00:00Z,4.175691266148873,4.526287790197124,9.849097802238555,9.134990565568696,8.50294660441907,8.199431117340522,5.484859192566723,5.134262668518472,6.407782931706398,7.121890168376257,7.753934129525884,8.057449616604433,-0.13305819122687076,-0.013402851142214288,0.03517431783325944,-0.1751960575862284,0.013041784823693529,0.07508566757931845
2019-03-08T00:00:00Z,3.7106444688544773,4.019743846406707,9.772056223233232,9.105658060301561,8.417944287295189,8.13286740146341,4.932212674002666,4.623113296450437,6.227943776766767,6.894341939698439,7.582055712704811,7.867132598536592,-0.12146214135684859,-0.036257444857575045,-0.012896359293913737,-0.1533036502946023,-0.002202152502783909,0.02748520449989185
2019-03-09T00:00:00Z,3.880984577668955,4.206475070121119,9.06525492599144,8.459811816038478,7.816458414258965,7.605651984382413,4.950001337824002,4.624510845371839,6.1178436655578565,6.723286775510818,7.366640177290331,7.577446607166883,-0.14729419597595714,0.0010026058516603795,0.06499007067527009,-0.17916939797359252,0.04992032386168894,0.13387151248237925
2019-03-10T00:00:00Z,3.4714567459567744,3.7398535497174845,10.812576724538763,9.961166449416925,9.223506873040595,8.776503985389374,4.657575512107742,4.389178708347032,6.155165210945108,7.0065754860669465,7.744235062443276,8.191237950094497,-0.07521563689181593,-0.09018924004308511,-0.09821935374951996,-0.1251491302235841,-0.13000062661282416,-0.18440179570917167
2019-03-11T00:00:00Z,3.7164164413148715,4.019844315215256,8.333134618994611,7.740528211247057,7.183283505035703,6.9312288565553795,4.888234721475826,4.584806847575441,5.620353753098412,6.212960160845967,6.77020486705732,7.022259515537644,-0.14073326380039106,0.01590871580427644,0.06987086855788657,-0.17369749725248967,0.04863041421639017,0.1061891132347788
2019-03-12T00:00:00Z,4.215351750287946,4.577246401538827,10.062588850754931,9.375714228272082,8.636486042545611,8.350162521028322,5.527505392569197,5.165610741318316,6.565982577816497,7.252857200299346,7.992085386025818,8.278408907543106,-0.15598057117605296,0.01488190613334993,0.07058021512284844,-0.18850651274513464,0.032911853167639574,0.08281663558147732
2019-03-13T00:00:00Z,3.6956967752765073,4.0143899788459345,9.492331671746168,8.782533087600838,8.112893163388337,7.783842665372471,4.8215446040338374,4.502851400464411,5.955944190322798,6.665742774468129,7.335382698680628,7.6644331966964945,-0.144478933253614,-0.026931081880230388,0.014431441448381509,-0.17186850617327432,-0.02128746227929072,0.009513140642246865
2019-03-14T00:00:00Z,4.045755127398655,4.4318766253811575,9.078145373182723,8.49962898585145,7.802571704383535,7.597402633620423,5.224086142442615,4.837964644460112,6.064711769674419,6.6432281570056935,7.340285438473607,7.545454509236721,-0.18175070843572944,0.004648507916212818,0.06969512162133132,-0.20011875686142463,0.03626454654613233,0.1020953594575965
2019-03-15T00:00:00Z,4.047913489854877,4.341858970256946,9.548055558827885,8.803306615273511,8.28894141045219,7.941259647602663,5.2356685996973615,4.941723119295292,6.242989217291519,6.9877381608458915,7.502103365667213,7.84978512851674,-0.13306289695930953,0.010730134729602877,0.053272362086116416,-0.17145620787672236,0.04530866356065252,0.11377094294832621
2019-03-16T00:00:00Z,3.717459266504353,4.032414043275738,9.297072541465543,8.665299805681212,7.984757457460744,7.724106864878893,4.746826447781362,4.431871671009977,5.810070315677315,6.441843051461645,7.122385399682114,7.383035992263964,-0.11536744851837627,-0.034925216799714366,-0.014305800680425175,-0.14569840214239824,-0.014885075687987215,0.0083674783401592
2019-03-17T00:00:00Z,2.7388019477390095,2.9880747492725592,7.157028075336683,6.7036938590544946,6.153109217830898,5.975178301861422,3.6674480522609905,3.4181752507274408,4.749221924663317,5.2025561409455054,5.753140782169102,5.931071698138578,-0.11130825552478872,-0.005998224377974722,0.036094479359238464,-0.13436401879343726,0.02866060421309961,0.08652190455960551
2019-03-18T00:00:00Z,4.775304153650328,5.135707594452785,9.78209965653214,9.143591496431494,8.48677278474586,8.259483258609995,6.196124417778243,5.835720976975787,6.932186057753574,7.5706942178542205,8.227512929539854,8.454802455675718,-0.18027012592232722,0.032383151952180673,0.0892836988871196,-0.21903710268903792,0.10081919673837367,0.18939691217015212
2019-03-19T00:00:00Z,4.333456311125241,4.662718856022231,10.960635354505449,10.200084431539558,9.4334971627774,9.112813851894929,5.498004363032062,5.168741818135073,6.983184870213652,7.7437357931795425,8.510323061941701,8.831006372824172,-0.15049518715257243,-0.02598014817677739,0.01543872012983264,-0.18856305031412418,0.024062071663464756,0.07840599112611925
2019-03-20T00:00:00Z,3.807692230701771,4.1180210969316535,10.546903009356045,9.83111934393213,8.99752558530036,8.684846744502497,4.985958562949023,4.67562969671914,6.611827149374113,7.327610814798029,8.161204573429798,8.473883414227661,-0.14357259304682737,-0.06296280395623804,-0.0693889729071935,-0.16884860871191754,-0.023225128841088905,-0.026284286509571587
2019-03-21T00:00:00Z,4.198233356114374,4.516430067680106,11.154885049242715,10.361144277782735,9.533397142459279,9.186748639505723,5.449493916612899,5.131297205047167,7.061024041666376,7.854764813126357,8.682511948449813,9.029160451403367,-0.15483428052235537,-0.038989071792360386,-0.022557584055124834,-0.19474805930088387,-0.002460699929545112,0.018407843331546676
