Actual,holdout_id,name,value
-7.473680470645333,1,pred_glm,-9.833353083880315
-7.473680470645333,1,pred_glmaic,-9.903036434944779
-7.473680470645333,1,pred_mars,-9.943275860940677
-7.473680470645333,1,pred_rf,-9.994244913931963
-7.473680470645333,1,pred_svm,-9.9253605333917
-7.7495464913025796,2,pred_glm,-8.119414603873903
-7.7495464913025796,2,pred_glmaic,-8.229783703413844
-7.7495464913025796,2,pred_mars,-7.936481188712618
-7.7495464913025796,2,pred_rf,-7.977007729374143
-7.7495464913025796,2,pred_svm,-7.81268283477156
-7.47600060380197,3,pred_glm,-8.008712099328992
-7.47600060380197,3,pred_glmaic,-8.236634673506805
-7.47600060380197,3,pred_mars,-8.17214317299228
-7.47600060380197,3,pred_rf,-7.923521471277989
-7.47600060380197,3,pred_svm,-7.840536288470035
-7.281458911306693,4,pred_glm,-7.846218389556188
-7.281458911306693,4,pred_glmaic,-8.045669593060286
-7.281458911306693,4,pred_mars,-7.9384631913608
-7.281458911306693,4,pred_rf,-8.222923821264382
-7.281458911306693,4,pred_svm,-7.751258169455356
-7.167930208848748,5,pred_glm,-7.668375687537624
-7.167930208848748,5,pred_glmaic,-7.8418641163311795
-7.167930208848748,5,pred_mars,-7.772273527373429
-7.167930208848748,5,pred_rf,-7.985358617072069
-7.167930208848748,5,pred_svm,-7.423904027207117
-7.536153052182999,6,pred_glm,-7.559963709980835
-7.536153052182999,6,pred_glmaic,-7.740760396375618
-7.536153052182999,6,pred_mars,-7.675290219207412
-7.536153052182999,6,pred_rf,-7.371055235154817
-7.536153052182999,6,pred_svm,-7.3964830224655564
-7.536153052182999,7,pred_glm,-7.8128805281527836
-7.536153052182999,7,pred_glmaic,-7.68884010412183
-7.536153052182999,7,pred_mars,-7.718198885750624
-7.536153052182999,7,pred_rf,-7.946946338905209
-7.536153052182999,7,pred_svm,-7.513296897319777
-7.782135975574697,8,pred_glm,-7.861700941260794
-7.782135975574697,8,pred_glmaic,-7.758108137984077
-7.782135975574697,8,pred_mars,-7.781262563079333
-7.782135975574697,8,pred_rf,-7.881793274148918
-7.782135975574697,8,pred_svm,-7.539116151825765
-9.199087808516364,9,pred_glm,-8.040711486406146
-9.199087808516364,9,pred_glmaic,-7.894182463060758
-9.199087808516364,9,pred_mars,-7.9288632503421415
-9.199087808516364,9,pred_rf,-7.834130377449145
-9.199087808516364,9,pred_svm,-7.720793739194046
-9.126745894401472,10,pred_glm,-9.104491234269249
-9.126745894401472,10,pred_glmaic,-8.875475297837934
-9.126745894401472,10,pred_mars,-9.094839274830045
-9.126745894401472,10,pred_rf,-8.763061773587076
-9.126745894401472,10,pred_svm,-8.854098435218043
-9.13624150162825,11,pred_glm,-9.239710414788995
-9.13624150162825,11,pred_glmaic,-8.943417694936533
-9.13624150162825,11,pred_mars,-9.007087342103484
-9.13624150162825,11,pred_rf,-9.183284610106194
-9.13624150162825,11,pred_svm,-9.019480258736568
-9.602692588863173,12,pred_glm,-9.237029335155512
-9.602692588863173,12,pred_glmaic,-8.989752311021876
-9.602692588863173,12,pred_mars,-9.099375765873246
-9.602692588863173,12,pred_rf,-9.462636920142037
-9.602692588863173,12,pred_svm,-9.06913760819355
-12.775155362815596,13,pred_glm,-9.577741389506897
-12.775155362815596,13,pred_glmaic,-9.314194312789619
-12.775155362815596,13,pred_mars,-9.49784741716721
-12.775155362815596,13,pred_rf,-9.820493621386023
-12.775155362815596,13,pred_svm,-9.492183733012077
-7.925202351976588,14,pred_glm,-11.9482995754441
-7.925202351976588,14,pred_glmaic,-11.589452862869178
-7.925202351976588,14,pred_mars,-11.492650458570147
-7.925202351976588,14,pred_rf,-10.039227295741899
-7.925202351976588,14,pred_svm,-11.341168666118344
-8.232003453668545,15,pred_glm,-8.839433241597881
-8.232003453668545,15,pred_glmaic,-8.700829697034937
-8.232003453668545,15,pred_mars,-8.322199379908104
-8.232003453668545,15,pred_rf,-8.01648217607708
-8.232003453668545,15,pred_svm,-8.563208646588663
-8.169564461737137,16,pred_glm,-8.41967775806908
-8.169564461737137,16,pred_glmaic,-8.45111163213539
-8.169564461737137,16,pred_mars,-8.584288042482989
-8.169564461737137,16,pred_rf,-8.235758074310104
-8.169564461737137,16,pred_svm,-8.167070432931437
-7.939536476046051,17,pred_glm,-8.414915557367825
-7.939536476046051,17,pred_glmaic,-8.437681178117755
-7.939536476046051,17,pred_mars,-8.530948755897708
-7.939536476046051,17,pred_rf,-8.71190938491415
-7.939536476046051,17,pred_svm,-8.46146473347566
-7.694594776258502,18,pred_glm,-8.239237585557596
-7.694594776258502,18,pred_glmaic,-8.331203114779289
-7.694594776258502,18,pred_mars,-8.334444483937489
-7.694594776258502,18,pred_rf,-8.058723934702
-7.694594776258502,18,pred_svm,-8.119929689797495
-9.1281337692201,19,pred_glm,-8.03048677321131
-9.1281337692201,19,pred_glmaic,-8.54051373937079
-9.1281337692201,19,pred_mars,-8.12519998594806
-9.1281337692201,19,pred_rf,-9.455997493431877
-9.1281337692201,19,pred_svm,-8.072285011225325
-9.530970723203518,20,pred_glm,-9.041248897814395
-9.530970723203518,20,pred_glmaic,-8.899386467360888
-9.530970723203518,20,pred_mars,-9.561879353731246
-9.530970723203518,20,pred_rf,-9.338171793165731
-9.530970723203518,20,pred_svm,-8.984120961929918
-8.841971107307657,21,pred_glm,-9.524471875635323
-8.841971107307657,21,pred_glmaic,-9.351580353357523
-8.841971107307657,21,pred_mars,-9.595651300177021
-8.841971107307657,21,pred_rf,-9.699478392982979
-8.841971107307657,21,pred_svm,-9.464212535789384
-9.02980029289639,22,pred_glm,-9.07647197148853
-9.02980029289639,22,pred_glmaic,-8.90342708078645
-9.02980029289639,22,pred_mars,-8.992791083128152
-9.02980029289639,22,pred_rf,-9.382847944185878
-9.02980029289639,22,pred_svm,-8.965128813836483
-8.677885259785041,23,pred_glm,-9.121811725778803
