Actual,holdout_id,name,value
-7.473680470645333,1,pred_glm,-9.859700593353839
-7.473680470645333,1,pred_glmaic,-9.923236523995907
-7.473680470645333,1,pred_mars,-9.974411982719403
-7.473680470645333,1,pred_rf,-10.00246928102919
-7.473680470645333,1,pred_svm,-10.254414226750747
-7.7495464913025796,2,pred_glm,-8.226026900980711
-7.7495464913025796,2,pred_glmaic,-8.054755272230564
-7.7495464913025796,2,pred_mars,-7.94327243441155
-7.7495464913025796,2,pred_rf,-8.258384539500756
-7.7495464913025796,2,pred_svm,-8.418798288076324
-7.47600060380197,3,pred_glm,-8.12970345939789
-7.47600060380197,3,pred_glmaic,-8.52144439192811
-7.47600060380197,3,pred_mars,-8.436554557827863
-7.47600060380197,3,pred_rf,-8.210122457507268
-7.47600060380197,3,pred_svm,-8.235042365188303
-7.281458911306693,4,pred_glm,-7.975576190789879
-7.281458911306693,4,pred_glmaic,-8.289355655330027
-7.281458911306693,4,pred_mars,-8.208789101721708
-7.281458911306693,4,pred_rf,-8.22945109180692
-7.281458911306693,4,pred_svm,-8.031434150335642
-7.167930208848748,5,pred_glm,-7.862311399405776
-7.167930208848748,5,pred_glmaic,-7.690528050076621
-7.167930208848748,5,pred_mars,-7.713641273106986
-7.167930208848748,5,pred_rf,-7.967195967187741
-7.167930208848748,5,pred_svm,-8.134018661821424
-7.536153052182999,6,pred_glm,-7.729265706558309
-7.536153052182999,6,pred_glmaic,-7.867915450524663
-7.536153052182999,6,pred_mars,-7.735412001575056
-7.536153052182999,6,pred_rf,-7.527661054268148
-7.536153052182999,6,pred_svm,-8.344854266035387
-7.536153052182999,7,pred_glm,-7.886922244164476
-7.536153052182999,7,pred_glmaic,-7.7840546414456995
-7.536153052182999,7,pred_mars,-7.759699298774999
-7.536153052182999,7,pred_rf,-8.117410846754892
-7.536153052182999,7,pred_svm,-8.218423682513574
-7.782135975574697,8,pred_glm,-8.013777525459423
-7.782135975574697,8,pred_glmaic,-7.9445859364370115
-7.782135975574697,8,pred_mars,-7.925564486652832
-7.782135975574697,8,pred_rf,-8.187389024900591
-7.782135975574697,8,pred_svm,-8.263695406375657
