Actual,holdout_id,name,value
-7.473680470645333,1,pred_glmaic,-9.84757944124169
-7.473680470645333,1,pred_mars,-9.929819029763106
-7.473680470645333,1,pred_rf,-9.938029095021237
-7.473680470645333,1,pred_svm,-9.673301677232407
-7.7495464913025796,2,pred_glmaic,-8.29016651530883
-7.7495464913025796,2,pred_mars,-8.194008103899725
-7.7495464913025796,2,pred_rf,-8.457141883989578
-7.7495464913025796,2,pred_svm,-8.076192606166943
-7.47600060380197,3,pred_glmaic,-7.873400773606377
-7.47600060380197,3,pred_mars,-8.090882121766919
-7.47600060380197,3,pred_rf,-7.82047218489191
-7.47600060380197,3,pred_svm,-8.10526518108525
-7.281458911306693,4,pred_glmaic,-8.24503592592852
-7.281458911306693,4,pred_mars,-8.197600407830574
-7.281458911306693,4,pred_rf,-7.993877712221432
-7.281458911306693,4,pred_svm,-7.913075247079371
-7.167930208848748,5,pred_glmaic,-7.754162271814431
-7.167930208848748,5,pred_mars,-7.795096827009766
-7.167930208848748,5,pred_rf,-8.029550467087832
-7.167930208848748,5,pred_svm,-7.33093600285008
-7.536153052182999,6,pred_glmaic,-7.638775037135174
-7.536153052182999,6,pred_mars,-7.448452669052994
-7.536153052182999,6,pred_rf,-7.2447212340803695
-7.536153052182999,6,pred_svm,-7.266449068838249
-7.536153052182999,7,pred_glmaic,-7.269060517678596
-7.536153052182999,7,pred_mars,-7.6806444785712
-7.536153052182999,7,pred_rf,-7.589175485412728
-7.536153052182999,7,pred_svm,-7.440518580918027
-7.782135975574697,8,pred_glmaic,-8.094572548595817
-7.782135975574697,8,pred_mars,-8.150818097305994
-7.782135975574697,8,pred_rf,-8.207108948805715
-7.782135975574697,8,pred_svm,-8.177413084447132
-9.199087808516364,9,pred_glmaic,-8.9334740542722
-9.199087808516364,9,pred_mars,-9.543731310292344
-9.199087808516364,9,pred_rf,-8.194108781316134
-9.199087808516364,9,pred_svm,-9.844278036697355
-9.126745894401472,10,pred_glmaic,-9.132172556093373
-9.126745894401472,10,pred_mars,-8.168877462206815
-9.126745894401472,10,pred_rf,-9.106199875170558
-9.126745894401472,10,pred_svm,-9.562211399872204
-9.13624150162825,11,pred_glmaic,-9.303577232976561
-9.13624150162825,11,pred_mars,-9.257400863691492
-9.13624150162825,11,pred_rf,-9.601768154207972
-9.13624150162825,11,pred_svm,-10.178790003686984
-9.602692588863173,12,pred_glmaic,-9.242648066767066
-9.602692588863173,12,pred_mars,-9.637355993029779
-9.602692588863173,12,pred_rf,-9.573455790095291
