Actual,holdout_id,name,value
-10.744277845027687,1,pred_glm,-10.815898542472857
-10.744277845027687,1,pred_glmaic,-10.748161682674047
-10.744277845027687,1,pred_mars,-10.853457127074009
-10.744277845027687,1,pred_rf,-11.299823113833241
-10.744277845027687,1,pred_svm,-10.699544192582602
-10.933639151511906,2,pred_glm,-10.600823580813934
-10.933639151511906,2,pred_glmaic,-10.577608780990117
-10.933639151511906,2,pred_mars,-11.211673708849213
-10.933639151511906,2,pred_rf,-10.963362930304761
-10.933639151511906,2,pred_svm,-10.97291010620981
-9.906975189584923,3,pred_glm,-9.999351808013753
-9.906975189584923,3,pred_glmaic,-9.825016481060965
-9.906975189584923,3,pred_mars,-9.828002875599049
-9.906975189584923,3,pred_rf,-10.128957771944982
-9.906975189584923,3,pred_svm,-9.632052925270317
-9.825832619329809,4,pred_glm,-9.636368091038916
-9.825832619329809,4,pred_glmaic,-9.662567689196669
-9.825832619329809,4,pred_mars,-9.850380833561083
-9.825832619329809,4,pred_rf,-9.928472121500896
-9.825832619329809,4,pred_svm,-9.747731769040028
-11.629333747046761,5,pred_glm,-11.358108739968475
-11.629333747046761,5,pred_glmaic,-10.827921576750693
-11.629333747046761,5,pred_mars,-11.305351885486619
-11.629333747046761,5,pred_rf,-10.427362686837153
-11.629333747046761,5,pred_svm,-10.670471538677743
-11.737897324034478,6,pred_glm,-10.082966268421089
-11.737897324034478,6,pred_glmaic,-10.116044739757246
-11.737897324034478,6,pred_mars,-10.167994380622599
-11.737897324034478,6,pred_rf,-10.170887483587352
-11.737897324034478,6,pred_svm,-10.364548615483553
-10.141654439103203,7,pred_glm,-9.679166049678305
-10.141654439103203,7,pred_glmaic,-9.269892463116822
-10.141654439103203,7,pred_mars,-10.024815702860682
-10.141654439103203,7,pred_rf,-9.778199073362513
-10.141654439103203,7,pred_svm,-9.396261687137617
-11.845388065955932,8,pred_glm,-11.131695698252352
-11.845388065955932,8,pred_glmaic,-10.918551004332294
-11.845388065955932,8,pred_mars,-11.420463896164918
-11.845388065955932,8,pred_rf,-11.460912228991234
-11.845388065955932,8,pred_svm,-11.36305728384879
-9.826594082501046,9,pred_glm,-10.326319678884833
-9.826594082501046,9,pred_glmaic,-10.379176701955016
-9.826594082501046,9,pred_mars,-10.272275652081643
-9.826594082501046,9,pred_rf,-10.273528877522484
