Actual,holdout_id,name,value
-10.744277845027687,1,pred_glmaic,-10.716009046018558
-10.744277845027687,1,pred_mars,-10.969423715547945
-10.744277845027687,1,pred_rf,-11.319348803102
-10.744277845027687,1,pred_svm,-10.76426280199634
-10.933639151511906,2,pred_glmaic,-10.427508253888856
-10.933639151511906,2,pred_mars,-10.69196143692227
-10.933639151511906,2,pred_rf,-10.738564719278747
-10.933639151511906,2,pred_svm,-10.67722075248523
-9.906975189584923,3,pred_glmaic,-9.93068173811488
-9.906975189584923,3,pred_mars,-10.007966648843434
-9.906975189584923,3,pred_rf,-9.967776016969832
-9.906975189584923,3,pred_svm,-9.696806094975225
-9.825832619329809,4,pred_glmaic,-10.088095701837263
-9.825832619329809,4,pred_mars,-10.077484918779813
-9.825832619329809,4,pred_rf,-10.137591499874029
-9.825832619329809,4,pred_svm,-10.232897129909396
-11.629333747046761,5,pred_glmaic,-11.23974894477409
-11.629333747046761,5,pred_mars,-11.06967051946314
-11.629333747046761,5,pred_rf,-10.356679077752016
-11.629333747046761,5,pred_svm,-11.212103338351387
-11.737897324034478,6,pred_glmaic,-10.88549536027819
-11.737897324034478,6,pred_mars,-11.164558507820665
-11.737897324034478,6,pred_rf,-10.478044793563962
-11.737897324034478,6,pred_svm,-10.907701503471612
-10.141654439103203,7,pred_glmaic,-9.371813498541991
-10.141654439103203,7,pred_mars,-9.084093366966629
-10.141654439103203,7,pred_rf,-9.578799418228268
-10.141654439103203,7,pred_svm,-9.282853218778751
-11.845388065955932,8,pred_glmaic,-11.500539015783584
-11.845388065955932,8,pred_mars,-11.205637125907886
-11.845388065955932,8,pred_rf,-11.356729879310299
-11.845388065955932,8,pred_svm,-11.466540789164572
-9.826594082501046,9,pred_glmaic,-10.391220619256
-9.826594082501046,9,pred_mars,-9.93854636300426
-9.826594082501046,9,pred_rf,-10.256749811336375
-9.826594082501046,9,pred_svm,-10.223080223649204
-9.074687026513516,10,pred_glmaic,-9.071356885698858
-9.074687026513516,10,pred_mars,-8.869045787151041
-9.074687026513516,10,pred_rf,-9.34210866581993
-9.074687026513516,10,pred_svm,-9.155592290805226
-11.04089010715059,11,pred_glmaic,-11.066304166564287
-11.04089010715059,11,pred_mars,-11.571685810006404
-11.04089010715059,11,pred_rf,-10.788024342019508
-11.04089010715059,11,pred_svm,-10.889619061476328
-11.600857221863482,12,pred_glmaic,-9.635595706749621
-11.600857221863482,12,pred_mars,-9.272029922182284
-11.600857221863482,12,pred_rf,-9.575276139796143
-11.600857221863482,12,pred_svm,-9.657650283314823
-10.085357491113365,13,pred_glmaic,-10.91673277916814
-10.085357491113365,13,pred_mars,-10.947394314878503
-10.085357491113365,13,pred_rf,-11.228110429662143
-10.085357491113365,13,pred_svm,-11.161262459993448
-10.456469994529904,14,pred_glmaic,-10.166736148209111
-10.456469994529904,14,pred_mars,-10.54548796966715
-10.456469994529904,14,pred_rf,-10.037804113181808
-10.456469994529904,14,pred_svm,-10.557860216939732
-8.449295410323561,15,pred_glmaic,-8.49984169363533
-8.449295410323561,15,pred_mars,-8.452955134638183
-8.449295410323561,15,pred_rf,-8.234943249761542
-8.449295410323561,15,pred_svm,-8.293560915648609
-11.069604108787493,16,pred_glmaic,-10.14981679143752
-11.069604108787493,16,pred_mars,-10.16210890230169
-11.069604108787493,16,pred_rf,-10.082696780151837
-11.069604108787493,16,pred_svm,-10.124155600301076
-7.554719252703208,17,pred_glmaic,-9.106901536962248
-7.554719252703208,17,pred_mars,-9.229399034189823
-7.554719252703208,17,pred_rf,-9.054175226379037
-7.554719252703208,17,pred_svm,-9.376786402090584
-10.881948876823072,18,pred_glmaic,-10.743868234337432
-10.881948876823072,18,pred_mars,-11.263970727910223
-10.881948876823072,18,pred_rf,-10.597899473809871
-10.881948876823072,18,pred_svm,-10.680461957659578
-9.67651714180222,19,pred_glmaic,-10.001494416215186
-9.67651714180222,19,pred_mars,-10.804617861620912
-9.67651714180222,19,pred_rf,-10.033051646158135
-9.67651714180222,19,pred_svm,-9.829919369153624
-10.048724924423972,20,pred_glmaic,-9.515953942971851
-10.048724924423972,20,pred_mars,-9.8290335144206
-10.048724924423972,20,pred_rf,-9.863563322786515
-10.048724924423972,20,pred_svm,-9.632192338140005
-12.47705968185194,21,pred_glmaic,-10.199779549267198
-12.47705968185194,21,pred_mars,-10.065459929691375
-12.47705968185194,21,pred_rf,-10.251481170783237
-12.47705968185194,21,pred_svm,-10.048380366050777
-10.147262359542882,22,pred_glmaic,-9.91652836269287
-10.147262359542882,22,pred_mars,-9.765626571372099
-10.147262359542882,22,pred_rf,-10.03995948824981
-10.147262359542882,22,pred_svm,-9.953481791153141
-11.700930573782363,23,pred_glmaic,-11.227286030166828
-11.700930573782363,23,pred_mars,-10.972175223265952
-11.700930573782363,23,pred_rf,-11.347645852450299
-11.700930573782363,23,pred_svm,-11.199192896146403
-10.931322265155725,24,pred_glmaic,-11.260962870650937
-10.931322265155725,24,pred_mars,-11.235949600114333
-10.931322265155725,24,pred_rf,-11.245684214796162
-10.931322265155725,24,pred_svm,-11.104835503422539
-10.873290061994405,25,pred_glmaic,-11.142887375063689
-10.873290061994405,25,pred_mars,-11.149086996709551
-10.873290061994405,25,pred_rf,-11.464427162399268
-10.873290061994405,25,pred_svm,-10.757140897407108
-9.100176163354437,26,pred_glmaic,-9.16206022878959
-9.100176163354437,26,pred_mars,-9.737804739471834
-9.100176163354437,26,pred_rf,-9.335866744956778
-9.100176163354437,26,pred_svm,-9.351172968469662
-11.174285450155168,27,pred_glmaic,-11.14296890688242
-11.174285450155168,27,pred_mars,-11.348987915850579
-11.174285450155168,27,pred_rf,-10.913742566165066
-11.174285450155168,27,pred_svm,-10.91120077270945
-11.070354264754666,28,pred_glmaic,-11.839056917788142
-11.070354264754666,28,pred_mars,-11.276221212388037
-11.070354264754666,28,pred_rf,-11.281092655943054
-11.070354264754666,28,pred_svm,-11.672495450418792
-11.828381209980574,29,pred_glmaic,-9.246998762200075
-11.828381209980574,29,pred_mars,-9.893274577087062
-11.828381209980574,29,pred_rf,-9.343786897208835
-11.828381209980574,29,pred_svm,-9.503027799378486
-8.866824814095951,30,pred_glmaic,-9.375904254532879
-8.866824814095951,30,pred_mars,-9.161133022334992
-8.866824814095951,30,pred_rf,-9.609450234415782
-8.866824814095951,30,pred_svm,-9.472893551913987
-10.909369444557445,31,pred_glmaic,-10.052507872173445
-10.909369444557445,31,pred_mars,-11.725067223342723
-10.909369444557445,31,pred_rf,-10.300979887690481
-10.909369444557445,31,pred_svm,-10.428841148059115
-10.884017091011938,32,pred_glmaic,-10.89659218920453
-10.884017091011938,32,pred_mars,-10.898702879888273
-10.884017091011938,32,pred_rf,-11.072684458414269
-10.884017091011938,32,pred_svm,-10.665842292948637
-8.232003453668545,33,pred_glmaic,-9.062922491408825
-8.232003453668545,33,pred_mars,-8.351880832822372
-8.232003453668545,33,pred_rf,-8.230121381846553
-8.232003453668545,33,pred_svm,-9.152742176896117
-8.299601292508145,34,pred_glmaic,-9.048766726449436
-8.299601292508145,34,pred_mars,-8.371200659563003
-8.299601292508145,34,pred_rf,-9.08987224178559
-8.299601292508145,34,pred_svm,-8.781623171617673
-10.489428876288326,35,pred_glmaic,-10.403789296856816
-10.489428876288326,35,pred_mars,-10.68297076750056
-10.489428876288326,35,pred_rf,-10.822530138511441
-10.489428876288326,35,pred_svm,-10.535240590430378
-9.406632897637422,36,pred_glmaic,-9.340602883609915
-9.406632897637422,36,pred_mars,-9.125939524024608
-9.406632897637422,36,pred_rf,-9.59310288279055
-9.406632897637422,36,pred_svm,-9.324484501994634
-6.563875040200229,37,pred_glmaic,-7.439512183187806
-6.563875040200229,37,pred_mars,-7.419346661559472
-6.563875040200229,37,pred_rf,-7.327874957772308
-6.563875040200229,37,pred_svm,-7.321868190677592
-9.756201193249249,38,pred_glmaic,-9.48314349416412
-9.756201193249249,38,pred_mars,-9.522521711626588
-9.756201193249249,38,pred_rf,-9.505116515250743
-9.756201193249249,38,pred_svm,-9.515376567691572
-10.8985138381602,39,pred_glmaic,-10.497672690375705
-10.8985138381602,39,pred_mars,-10.827451392204603
-10.8985138381602,39,pred_rf,-10.260300781657453
-10.8985138381602,39,pred_svm,-10.605515358741016
-11.43388585530728,40,pred_glmaic,-11.41898017354182
-11.43388585530728,40,pred_mars,-11.32283047474522
-11.43388585530728,40,pred_rf,-11.503305924568377
-11.43388585530728,40,pred_svm,-11.600117244524057
-6.673228325195951,41,pred_glmaic,-6.680979853108275
-6.673228325195951,41,pred_mars,-6.7803905778445115
-6.673228325195951,41,pred_rf,-6.670933854026316
-6.673228325195951,41,pred_svm,-6.717975506984969
-9.03153049698431,42,pred_glmaic,-7.169628875880548
-9.03153049698431,42,pred_mars,-6.76489426404907
-9.03153049698431,42,pred_rf,-6.989420521465412
-9.03153049698431,42,pred_svm,-6.9557342016454
-8.431792445605806,43,pred_glmaic,-8.697549249361563
-8.431792445605806,43,pred_mars,-8.282707029731396
-8.431792445605806,43,pred_rf,-8.759092090371484
-8.431792445605806,43,pred_svm,-8.56411284485506
-9.952357771475686,44,pred_glmaic,-9.893687855626593
-9.952357771475686,44,pred_mars,-9.927786147554107
-9.952357771475686,44,pred_rf,-10.012815769249261
-9.952357771475686,44,pred_svm,-10.033202192714509
-9.127526973297277,45,pred_glmaic,-7.766970058534515
-9.127526973297277,45,pred_mars,-7.4561108356076735
-9.127526973297277,45,pred_rf,-7.705663262236444
-9.127526973297277,45,pred_svm,-7.644451893401161
