Actual,holdout_id,name,value
-10.744277845027687,1,pred_glmaic,-10.821150508891359
-10.744277845027687,1,pred_mars,-10.992600718377746
-10.744277845027687,1,pred_rf,-11.117542282631097
-10.744277845027687,1,pred_svm,-10.972384418611444
-10.933639151511906,2,pred_glmaic,-10.55217377577889
-10.933639151511906,2,pred_mars,-10.716597590915867
-10.933639151511906,2,pred_rf,-10.792358581632245
-10.933639151511906,2,pred_svm,-10.736666788150435
-9.906975189584923,3,pred_glmaic,-9.708949109322702
-9.906975189584923,3,pred_mars,-9.786027905246733
-9.906975189584923,3,pred_rf,-9.736630801418615
-9.906975189584923,3,pred_svm,-9.630926661742741
-9.825832619329809,4,pred_glmaic,-9.961277284627442
-9.825832619329809,4,pred_mars,-10.316378092433345
-9.825832619329809,4,pred_rf,-10.184746242798024
-9.825832619329809,4,pred_svm,-10.002380920372898
-11.629333747046761,5,pred_glmaic,-11.38529243716285
-11.629333747046761,5,pred_mars,-11.573555422725335
-11.629333747046761,5,pred_rf,-10.135961861848317
-11.629333747046761,5,pred_svm,-10.70789739714164
-11.737897324034478,6,pred_glmaic,-10.36640777533065
-11.737897324034478,6,pred_mars,-10.590097990327642
-11.737897324034478,6,pred_rf,-10.455367948505666
-11.737897324034478,6,pred_svm,-10.71162520569785
-10.141654439103203,7,pred_glmaic,-9.49169231067951
-10.141654439103203,7,pred_mars,-9.831396884181636
-10.141654439103203,7,pred_rf,-9.837465523429994
-10.141654439103203,7,pred_svm,-9.436082062098953
-11.845388065955932,8,pred_glmaic,-11.216790405888634
-11.845388065955932,8,pred_mars,-12.032578719530035
-11.845388065955932,8,pred_rf,-11.587333084484609
-11.845388065955932,8,pred_svm,-11.519408594306038
-9.826594082501046,9,pred_glmaic,-10.713472665357694
-9.826594082501046,9,pred_mars,-10.491792957739719
-9.826594082501046,9,pred_rf,-10.307764856193941
-9.826594082501046,9,pred_svm,-10.592273551499632
-9.074687026513516,10,pred_glmaic,-9.166720935857771
-9.074687026513516,10,pred_mars,-9.374815178504722
-9.074687026513516,10,pred_rf,-9.186783647882766
-9.074687026513516,10,pred_svm,-9.097760178900025
-11.04089010715059,11,pred_glmaic,-10.92017359286445
-11.04089010715059,11,pred_mars,-11.284926415277779
-11.04089010715059,11,pred_rf,-10.670728668172229
-11.04089010715059,11,pred_svm,-10.844865610146151
-11.600857221863482,12,pred_glmaic,-9.629182518602626
-11.600857221863482,12,pred_mars,-9.59649797094981
-11.600857221863482,12,pred_rf,-9.503800244122631
-11.600857221863482,12,pred_svm,-9.534043612861758
-10.085357491113365,13,pred_glmaic,-10.929807739076612
-10.085357491113365,13,pred_mars,-11.313770546859436
-10.085357491113365,13,pred_rf,-11.31776948683374
-10.085357491113365,13,pred_svm,-10.974608220587477
